37,140,0,30/06/2016,01:19:47,71037952,00IPP350  ,          
37,141,0,30/06/2016,01:21:01,71084526,00IPP350  ,          
38,131,0,09/06/2016,01:28:18,70722194,00IPP350  ,          
38,132,0,09/06/2016,01:22:36,71025415,00IPP350  ,          
38,133,0,09/06/2016,01:22:36,71131533,00IPP350  ,          
38,134,0,09/06/2016,01:28:24,71255663,00IPP350  ,          
38,135,0,09/06/2016,01:22:37,71157365,00IPP350  ,          
38,136,0,09/06/2016,01:28:23,71255554,00IPP350  ,          
38,137,0,09/06/2016,01:21:46,71157823,00IPP350  ,          
38,138,0,09/06/2016,01:28:23,71255637,00IPP350  ,          
40,131,0,09/06/2016,01:17:04,71015383,00IPP350  ,          
40,132,0,09/06/2016,01:17:06,70997290,00IPP350  ,          
40,133,0,11/06/2016,14:47:29,70813096,00IPP350  ,          
41,131,0,09/06/2016,01:18:30,71045786,00IPP350  ,          
41,132,0,09/06/2016,01:18:55,71051278,00IPP350  ,          
41,133,0,09/06/2016,01:18:40,70719832,00IPP350  ,          
42,500,0,09/06/2016,01:47:06,80078194,00IPP350  ,          
42,501,0,09/06/2016,01:46:56,80078146,00IPP350  ,          
44,131,0,09/06/2016,01:17:00,71010415,00IPP350  ,          
44,132,0,09/06/2016,01:17:03,80006448,00IPP350  ,          
45,132,0,09/06/2016,01:53:20,71044805,00IPP350  ,          
45,133,0,09/06/2016,01:52:39,71037756,00IPP350  ,          
45,134,0,09/06/2016,01:52:40,70807434,00IPP350  ,          
45,135,0,09/06/2016,02:01:40,71087919,00IPP350  ,          
45,136,0,09/06/2016,01:52:48,71132399,00IPP350  ,          
45,137,0,09/06/2016,01:56:13,80016123,00IPP350  ,          
45,138,0,09/06/2016,01:53:39,71042411,00IPP350  ,          
45,139,0,09/06/2016,01:52:50,71078908,00IPP350  ,          
45,140,0,09/06/2016,10:34:54,70637683,00IPP350  ,          
45,141,0,09/06/2016,01:55:16,71037287,00IPP350  ,          
45,142,0,09/06/2016,01:52:41,71077204,00IPP350  ,          
45,143,0,09/06/2016,01:52:39,71081500,00IPP350  ,          
45,144,0,09/06/2016,02:00:46,71018722,00IPP350  ,          
45,145,0,09/06/2016,01:54:47,71037431,00IPP350  ,          
45,146,0,09/06/2016,01:52:49,71030947,00IPP350  ,          
45,151,0,09/06/2016,01:52:42,71081598,00IPP350  ,          
45,175,0,22/06/2016,18:22:11,70813223,00IPP350  ,          
45,501,0,09/06/2016,01:41:50,70719846,00IPP350  ,          
46,131,0,09/06/2016,01:17:00,80006330,00IPP350  ,          
46,132,0,09/06/2016,01:16:59,80006718,00IPP350  ,          
46,133,0,09/06/2016,01:17:24,80006184,00IPP350  ,          
46,135,0,09/06/2016,20:41:14,80006191,00IPP350  ,          
48,500,0,10/06/2016,01:29:52,71255596,00IPP350  ,          
48,501,0,10/06/2016,01:29:53,71255572,00IPP350  ,          
51,131,0,09/06/2016,01:51:19,80006455,00IPP350  ,          
51,500,0,09/06/2016,01:45:19,80006355,00IPP350  ,          
51,501,0,09/06/2016,01:45:26,71040110,00IPP350  ,          
52,131,0,09/06/2016,01:19:20,71040792,00IPP350  ,          
52,132,0,09/06/2016,01:19:21,71044913,00IPP350  ,          
52,133,0,09/06/2016,01:19:10,71025461,00IPP350  ,          
52,134,0,09/06/2016,01:19:19,71031527,00IPP350  ,          
52,135,0,09/06/2016,01:19:21,71046268,00IPP350  ,          
52,136,0,09/06/2016,01:19:19,71040588,00IPP350  ,          
52,137,0,09/06/2016,01:20:09,71033793,00IPP350  ,          
52,141,0,09/06/2016,01:19:20,70813359,00IPP350  ,          
53,131,0,09/06/2016,01:52:30,80061804,00IPP350  ,          
53,134,0,09/06/2016,01:51:25,71081190,00IPP350  ,          
53,135,0,09/06/2016,01:52:21,71131052,00IPP350  ,          
53,500,0,09/06/2016,01:39:25,80007393,00IPP350  ,          
53,501,0,09/06/2016,01:37:32,71078520,00IPP350  ,          
54,131,0,08/07/2016,01:33:37,71087900,00IPP350  ,          
54,132,0,08/07/2016,01:38:38,71194210,00IPP350  ,          
54,500,0,08/07/2016,01:27:41,80000803,00IPP350  ,          
54,501,0,08/07/2016,01:27:38,71131504,00IPP350  ,          
55,131,0,03/06/2016,01:56:49,71025489,00IPP350  ,          
55,132,0,03/06/2016,01:56:02,70810731,00IPP350  ,          
55,133,0,03/06/2016,01:56:14,71086340,00IPP350  ,          
